Age,Workclass,Qualification,Marital status,occupation,sex,hours.per.week,Country,Income morethan 50k
75.96103896,Federal-gov,Some-college,Never-married,Prof-specialty,Female,54.38961039,United-States,0
76.23489554,Self-emp-not-inc,Assoc-acdm,Never-married,Sales,Female,54.50084698,United-States,0
76.50875212,Private,Assoc-voc,Married-spouse-absent,Handlers-cleaners,Male,54.61208357,United-States,0
76.7826087,Private,Bachelors,Widowed,Sales,Female,54.72332016,Cuba,0
77.05646527,Private,Some-college,Divorced,Transport-moving,Male,54.83455675,United-States,0
77.33032185,Local-gov,Masters,Never-married,Prof-specialty,Female,54.94579334,United-States,0
77.60417843,Private,Some-college,Divorced,Sales,Male,55.05702993,United-States,0
77.87803501,Private,Assoc-acdm,Divorced,Prof-specialty,Female,55.16826652,United-States,0
78.15189159,Federal-gov,HS-grad,Never-married,Exec-managerial,Female,55.27950311,United-States,0
78.42574816,Local-gov,Some-college,Never-married,Prof-specialty,Female,55.3907397,United-States,0
78.69960474,Private,Bachelors,Never-married,Exec-managerial,Male,55.50197628,United-States,0
78.97346132,Federal-gov,17th,Never-married,Tech-support,Male,55.61321287,United-States,0
79.2473179,Local-gov,Assoc-voc,Never-married,Tech-support,Male,55.72444946,United-States,0
79.52117448,Private,Bachelors,Never-married,Exec-managerial,Male,55.83568605,United-States,0
79.79503106,Private,Bachelors,Divorced,Prof-specialty,Male,55.94692264,United-States,0
80.06888763,Private,Bachelors,Never-married,Prof-specialty,Female,56.05815923,United-States,0
80.34274421,Local-gov,Bachelors,Married-civ-spouse,Adm-clerical,Female,56.16939582,United-States,0
80.61660079,Local-gov,Assoc-acdm,Separated,Exec-managerial,Male,56.28063241,United-States,0
80.89045737,Private,Bachelors,Never-married,Adm-clerical,Male,56.391869,United-States,0
81.16431395,Private,Some-college,Never-married,Other-service,Male,56.50310559,United-States,0
81.43817053,Private,Some-college,Never-married,Craft-repair,Male,56.61434218,United-States,0
81.7120271,Private,HS-grad,Divorced,Craft-repair,Male,56.72557877,United-States,0
81.98588368,Federal-gov,Some-college,Never-married,Prof-specialty,Female,56.83681536,United-States,0
82.25974026,Self-emp-not-inc,Assoc-acdm,Never-married,Sales,Female,56.94805195,United-States,0
82.53359684,Private,Assoc-voc,Married-spouse-absent,Handlers-cleaners,Male,57.05928854,United-States,0
82.80745342,Private,Bachelors,Widowed,Sales,Female,57.17052513,Cuba,0
83.08130999,Private,Some-college,Divorced,Transport-moving,Male,57.28176172,United-States,0
83.35516657,Local-gov,Masters,Never-married,Prof-specialty,Female,57.39299831,United-States,0
83.62902315,Private,Some-college,Divorced,Sales,Male,57.5042349,United-States,0
83.90287973,Private,Assoc-acdm,Divorced,Prof-specialty,Female,57.61547149,United-States,0
84.17673631,Federal-gov,HS-grad,Never-married,Exec-managerial,Female,57.72670807,United-States,0
84.45059289,Local-gov,Some-college,Never-married,Prof-specialty,Female,57.83794466,United-States,0
84.72444946,Private,Bachelors,Never-married,Exec-managerial,Male,57.94918125,United-States,0
84.99830604,Federal-gov,18th,Never-married,Tech-support,Male,58.06041784,United-States,0
85.27216262,Local-gov,Assoc-voc,Never-married,Tech-support,Male,58.17165443,United-States,0
85.5460192,Private,Bachelors,Never-married,Exec-managerial,Male,58.28289102,United-States,0
85.81987578,Private,Bachelors,Divorced,Prof-specialty,Male,58.39412761,United-States,0
86.09373235,Private,Bachelors,Never-married,Prof-specialty,Female,58.5053642,United-States,0
86.36758893,Local-gov,Bachelors,Married-civ-spouse,Adm-clerical,Female,58.61660079,United-States,0
86.64144551,Local-gov,Assoc-acdm,Separated,Exec-managerial,Male,58.72783738,United-States,0
86.91530209,Private,Bachelors,Never-married,Adm-clerical,Male,58.83907397,United-States,0
87.18915867,Private,Some-college,Never-married,Other-service,Male,58.95031056,United-States,0
87.46301525,Private,Some-college,Never-married,Craft-repair,Male,59.06154715,United-States,0
87.73687182,Private,HS-grad,Divorced,Craft-repair,Male,59.17278374,United-States,0
88.0107284,Federal-gov,Some-college,Never-married,Prof-specialty,Female,59.28402033,United-States,0
88.28458498,Self-emp-not-inc,Assoc-acdm,Never-married,Sales,Female,59.39525692,United-States,0
88.55844156,Private,Assoc-voc,Married-spouse-absent,Handlers-cleaners,Male,59.50649351,United-States,0
88.83229814,Private,Bachelors,Widowed,Sales,Female,59.6177301,Cuba,0
89.10615471,Private,Some-college,Divorced,Transport-moving,Male,59.72896669,United-States,0
89.38001129,Local-gov,Masters,Never-married,Prof-specialty,Female,59.84020327,United-States,0
89.65386787,Private,Some-college,Divorced,Sales,Male,59.95143986,United-States,0
89.92772445,Private,Assoc-acdm,Divorced,Prof-specialty,Female,60.06267645,United-States,0
90.20158103,Federal-gov,HS-grad,Never-married,Exec-managerial,Female,60.17391304,United-States,0
90.47543761,Local-gov,Some-college,Never-married,Prof-specialty,Female,60.28514963,United-States,0
90.74929418,Private,Bachelors,Never-married,Exec-managerial,Male,60.39638622,United-States,0
91.02315076,Federal-gov,19th,Never-married,Tech-support,Male,60.50762281,United-States,0
91.29700734,Local-gov,Assoc-voc,Never-married,Tech-support,Male,60.6188594,United-States,0
91.57086392,Private,Bachelors,Never-married,Exec-managerial,Male,60.73009599,United-States,0
91.8447205,Private,Bachelors,Divorced,Prof-specialty,Male,60.84133258,United-States,0
92.11857708,Private,Bachelors,Never-married,Prof-specialty,Female,60.95256917,United-States,0
92.39243365,Local-gov,Bachelors,Married-civ-spouse,Adm-clerical,Female,61.06380576,United-States,0
92.66629023,Local-gov,Assoc-acdm,Separated,Exec-managerial,Male,61.17504235,United-States,0
92.94014681,Private,Bachelors,Never-married,Adm-clerical,Male,61.28627894,United-States,0
93.21400339,Private,Some-college,Never-married,Other-service,Male,61.39751553,United-States,0
93.48785997,Private,Some-college,Never-married,Craft-repair,Male,61.50875212,United-States,0
93.76171654,Private,HS-grad,Divorced,Craft-repair,Male,61.61998871,United-States,0
94.03557312,Federal-gov,Some-college,Never-married,Prof-specialty,Female,61.7312253,United-States,0
94.3094297,Self-emp-not-inc,Assoc-acdm,Never-married,Sales,Female,61.84246189,United-States,0
94.58328628,Private,Assoc-voc,Married-spouse-absent,Handlers-cleaners,Male,61.95369848,United-States,0
94.85714286,Private,Bachelors,Widowed,Sales,Female,62.06493506,Cuba,0
95.13099944,Private,Some-college,Divorced,Transport-moving,Male,62.17617165,United-States,0
95.40485601,Local-gov,Masters,Never-married,Prof-specialty,Female,62.28740824,United-States,0
95.67871259,Private,Some-college,Divorced,Sales,Male,62.39864483,United-States,0
95.95256917,Private,Assoc-acdm,Divorced,Prof-specialty,Female,62.50988142,United-States,0
96.22642575,Federal-gov,HS-grad,Never-married,Exec-managerial,Female,62.62111801,United-States,0
96.50028233,Local-gov,Some-college,Never-married,Prof-specialty,Female,62.7323546,United-States,0
96.7741389,Private,Bachelors,Never-married,Exec-managerial,Male,62.84359119,United-States,0
97.04799548,Federal-gov,20th,Never-married,Tech-support,Male,62.95482778,United-States,0
97.32185206,Local-gov,Assoc-voc,Never-married,Tech-support,Male,63.06606437,United-States,0
97.59570864,Private,Bachelors,Never-married,Exec-managerial,Male,63.17730096,United-States,0
97.86956522,Private,Bachelors,Divorced,Prof-specialty,Male,63.28853755,United-States,0
98.1434218,Private,Bachelors,Never-married,Prof-specialty,Female,63.39977414,United-States,0
98.41727837,Local-gov,Bachelors,Married-civ-spouse,Adm-clerical,Female,63.51101073,United-States,0
98.69113495,Local-gov,Assoc-acdm,Separated,Exec-managerial,Male,63.62224732,United-States,0
98.96499153,Private,Bachelors,Never-married,Adm-clerical,Male,63.73348391,United-States,0
99.23884811,Private,Some-college,Never-married,Other-service,Male,63.8447205,United-States,0
99.51270469,Private,Some-college,Never-married,Craft-repair,Male,63.95595709,United-States,0
99.78656126,Private,HS-grad,Divorced,Craft-repair,Male,64.06719368,United-States,0
100.0604178,Federal-gov,Some-college,Never-married,Prof-specialty,Female,64.17843027,United-States,0
100.3342744,Self-emp-not-inc,Assoc-acdm,Never-married,Sales,Female,64.28966685,United-States,0
100.608131,Private,Assoc-voc,Married-spouse-absent,Handlers-cleaners,Male,64.40090344,United-States,0
100.8819876,Private,Bachelors,Widowed,Sales,Female,64.51214003,Cuba,0
101.1558442,Private,Some-college,Divorced,Transport-moving,Male,64.62337662,United-States,0
101.4297007,Local-gov,Masters,Never-married,Prof-specialty,Female,64.73461321,United-States,0
101.7035573,Private,Some-college,Divorced,Sales,Male,64.8458498,United-States,0
101.9774139,Private,Assoc-acdm,Divorced,Prof-specialty,Female,64.95708639,United-States,0
102.2512705,Federal-gov,HS-grad,Never-married,Exec-managerial,Female,65.06832298,United-States,0
102.525127,Local-gov,Some-college,Never-married,Prof-specialty,Female,65.17955957,United-States,0
102.7989836,Private,Bachelors,Never-married,Exec-managerial,Male,65.29079616,United-States,0
103.0728402,Federal-gov,21st,Never-married,Tech-support,Male,65.40203275,United-States,0
103.3466968,Local-gov,Assoc-voc,Never-married,Tech-support,Male,65.51326934,United-States,0
103.6205534,Private,Bachelors,Never-married,Exec-managerial,Male,65.62450593,United-States,0
103.8944099,Private,Bachelors,Divorced,Prof-specialty,Male,65.73574252,United-States,0
104.1682665,Private,Bachelors,Never-married,Prof-specialty,Female,65.84697911,United-States,0
104.4421231,Local-gov,Bachelors,Married-civ-spouse,Adm-clerical,Female,65.9582157,United-States,0
104.7159797,Local-gov,Assoc-acdm,Separated,Exec-managerial,Male,66.06945229,United-States,0
104.9898363,Private,Bachelors,Never-married,Adm-clerical,Male,66.18068888,United-States,0
105.2636928,Private,Some-college,Never-married,Other-service,Male,66.29192547,United-States,0
105.5375494,Private,Some-college,Never-married,Craft-repair,Male,66.40316206,United-States,0
105.811406,Private,HS-grad,Divorced,Craft-repair,Male,66.51439864,United-States,0
106.0852626,Federal-gov,Some-college,Never-married,Prof-specialty,Female,66.62563523,United-States,0
106.3591191,Self-emp-not-inc,Assoc-acdm,Never-married,Sales,Female,66.73687182,United-States,0
106.6329757,Private,Assoc-voc,Married-spouse-absent,Handlers-cleaners,Male,66.84810841,United-States,0
106.9068323,Private,Bachelors,Widowed,Sales,Female,66.959345,Cuba,0
107.1806889,Private,Some-college,Divorced,Transport-moving,Male,67.07058159,United-States,0
107.4545455,Local-gov,Masters,Never-married,Prof-specialty,Female,67.18181818,United-States,0
107.728402,Private,Some-college,Divorced,Sales,Male,67.29305477,United-States,0
108.0022586,Private,Assoc-acdm,Divorced,Prof-specialty,Female,67.40429136,United-States,0
108.2761152,Federal-gov,HS-grad,Never-married,Exec-managerial,Female,67.51552795,United-States,0
108.5499718,Local-gov,Some-college,Never-married,Prof-specialty,Female,67.62676454,United-States,0
108.8238283,Private,Bachelors,Never-married,Exec-managerial,Male,67.73800113,United-States,0
109.0976849,Federal-gov,22nd,Never-married,Tech-support,Male,67.84923772,United-States,0
109.3715415,Local-gov,Assoc-voc,Never-married,Tech-support,Male,67.96047431,United-States,0
109.6453981,Private,Bachelors,Never-married,Exec-managerial,Male,68.0717109,United-States,0
109.9192547,Private,Bachelors,Divorced,Prof-specialty,Male,68.18294749,United-States,0
110.1931112,Private,Bachelors,Never-married,Prof-specialty,Female,68.29418408,United-States,0
110.4669678,Local-gov,Bachelors,Married-civ-spouse,Adm-clerical,Female,68.40542067,United-States,0
110.7408244,Local-gov,Assoc-acdm,Separated,Exec-managerial,Male,68.51665726,United-States,0
111.014681,Private,Bachelors,Never-married,Adm-clerical,Male,68.62789385,United-States,0
111.2885375,Private,Some-college,Never-married,Other-service,Male,68.73913043,United-States,0
111.5623941,Private,Some-college,Never-married,Craft-repair,Male,68.85036702,United-States,0
111.8362507,Private,HS-grad,Divorced,Craft-repair,Male,68.96160361,United-States,0
112.1101073,Federal-gov,Some-college,Never-married,Prof-specialty,Female,69.0728402,United-States,0
112.3839639,Self-emp-not-inc,Assoc-acdm,Never-married,Sales,Female,69.18407679,United-States,0
112.6578204,Private,Assoc-voc,Married-spouse-absent,Handlers-cleaners,Male,69.29531338,United-States,0
112.931677,Private,Bachelors,Widowed,Sales,Female,69.40654997,Cuba,0
113.2055336,Private,Some-college,Divorced,Transport-moving,Male,69.51778656,United-States,0
113.4793902,Local-gov,Masters,Never-married,Prof-specialty,Female,69.62902315,United-States,0
113.7532468,Private,Some-college,Divorced,Sales,Male,69.74025974,United-States,0
114.0271033,Private,Assoc-acdm,Divorced,Prof-specialty,Female,69.85149633,United-States,0
114.3009599,Federal-gov,HS-grad,Never-married,Exec-managerial,Female,69.96273292,United-States,0
114.5748165,Local-gov,Some-college,Never-married,Prof-specialty,Female,70.07396951,United-States,0
114.8486731,Private,Bachelors,Never-married,Exec-managerial,Male,70.1852061,United-States,0
115.1225296,Federal-gov,23rd,Never-married,Tech-support,Male,70.29644269,United-States,0
115.3963862,Local-gov,Assoc-voc,Never-married,Tech-support,Male,70.40767928,United-States,0
115.6702428,Private,Bachelors,Never-married,Exec-managerial,Male,70.51891587,United-States,0
115.9440994,Private,Bachelors,Divorced,Prof-specialty,Male,70.63015246,United-States,0
116.217956,Private,Bachelors,Never-married,Prof-specialty,Female,70.74138905,United-States,0
116.4918125,Local-gov,Bachelors,Married-civ-spouse,Adm-clerical,Female,70.85262564,United-States,0
116.7656691,Local-gov,Assoc-acdm,Separated,Exec-managerial,Male,70.96386222,United-States,0
117.0395257,Private,Bachelors,Never-married,Adm-clerical,Male,71.07509881,United-States,0
117.3133823,Private,Some-college,Never-married,Other-service,Male,71.1863354,United-States,0
117.5872388,Private,Some-college,Never-married,Craft-repair,Male,71.29757199,United-States,0
117.8610954,Private,HS-grad,Divorced,Craft-repair,Male,71.40880858,United-States,0
118.134952,Federal-gov,Some-college,Never-married,Prof-specialty,Female,71.52004517,United-States,0
118.4088086,Self-emp-not-inc,Assoc-acdm,Never-married,Sales,Female,71.63128176,United-States,0
118.6826652,Private,Assoc-voc,Married-spouse-absent,Handlers-cleaners,Male,71.74251835,United-States,0
118.9565217,Private,Bachelors,Widowed,Sales,Female,71.85375494,Cuba,0
119.2303783,Private,Some-college,Divorced,Transport-moving,Male,71.96499153,United-States,0
119.5042349,Local-gov,Masters,Never-married,Prof-specialty,Female,72.07622812,United-States,0
119.7780915,Private,Some-college,Divorced,Sales,Male,72.18746471,United-States,0
120.0519481,Private,Assoc-acdm,Divorced,Prof-specialty,Female,72.2987013,United-States,0
120.3258046,Federal-gov,HS-grad,Never-married,Exec-managerial,Female,72.40993789,United-States,0
120.5996612,Local-gov,Some-college,Never-married,Prof-specialty,Female,72.52117448,United-States,0
120.8735178,Private,Bachelors,Never-married,Exec-managerial,Male,72.63241107,United-States,0
121.1473744,Federal-gov,24th,Never-married,Tech-support,Male,72.74364766,United-States,0
121.4212309,Local-gov,Assoc-voc,Never-married,Tech-support,Male,72.85488425,United-States,0
121.6950875,Private,Bachelors,Never-married,Exec-managerial,Male,72.96612084,United-States,0
121.9689441,Private,Bachelors,Divorced,Prof-specialty,Male,73.07735743,United-States,0
122.2428007,Private,Bachelors,Never-married,Prof-specialty,Female,73.18859401,United-States,0
122.5166573,Local-gov,Bachelors,Married-civ-spouse,Adm-clerical,Female,73.2998306,United-States,0
122.7905138,Local-gov,Assoc-acdm,Separated,Exec-managerial,Male,73.41106719,United-States,0
123.0643704,Private,Bachelors,Never-married,Adm-clerical,Male,73.52230378,United-States,0
123.338227,Private,Some-college,Never-married,Other-service,Male,73.63354037,United-States,0
123.6120836,Private,Some-college,Never-married,Craft-repair,Male,73.74477696,United-States,0
123.8859401,Private,HS-grad,Divorced,Craft-repair,Male,73.85601355,United-States,0
124.1597967,Federal-gov,Some-college,Never-married,Prof-specialty,Female,73.96725014,United-States,0
124.4336533,Self-emp-not-inc,Assoc-acdm,Never-married,Sales,Female,74.07848673,United-States,0
124.7075099,Private,Assoc-voc,Married-spouse-absent,Handlers-cleaners,Male,74.18972332,United-States,0
124.9813665,Private,Bachelors,Widowed,Sales,Female,74.30095991,Cuba,0
125.255223,Private,Some-college,Divorced,Transport-moving,Male,74.4121965,United-States,0
125.5290796,Local-gov,Masters,Never-married,Prof-specialty,Female,74.52343309,United-States,0
125.8029362,Private,Some-college,Divorced,Sales,Male,74.63466968,United-States,0
126.0767928,Private,Assoc-acdm,Divorced,Prof-specialty,Female,74.74590627,United-States,0
126.3506494,Federal-gov,HS-grad,Never-married,Exec-managerial,Female,74.85714286,United-States,0
126.6245059,Local-gov,Some-college,Never-married,Prof-specialty,Female,74.96837945,United-States,0
126.8983625,Private,Bachelors,Never-married,Exec-managerial,Male,75.07961604,United-States,0
127.1722191,Federal-gov,25th,Never-married,Tech-support,Male,75.19085263,United-States,0
127.4460757,Local-gov,Assoc-voc,Never-married,Tech-support,Male,75.30208922,United-States,0
127.7199322,Private,Bachelors,Never-married,Exec-managerial,Male,75.4133258,United-States,0
127.9937888,Private,Bachelors,Divorced,Prof-specialty,Male,75.52456239,United-States,0
128.2676454,Private,Bachelors,Never-married,Prof-specialty,Female,75.63579898,United-States,0
128.541502,Local-gov,Bachelors,Married-civ-spouse,Adm-clerical,Female,75.74703557,United-States,0
128.8153586,Local-gov,Assoc-acdm,Separated,Exec-managerial,Male,75.85827216,United-States,0
129.0892151,Private,Bachelors,Never-married,Adm-clerical,Male,75.96950875,United-States,0
129.3630717,Private,Some-college,Never-married,Other-service,Male,76.08074534,United-States,0
129.6369283,Private,Some-college,Never-married,Craft-repair,Male,76.19198193,United-States,0
129.9107849,Private,HS-grad,Divorced,Craft-repair,Male,76.30321852,United-States,0
130.1846414,Federal-gov,Some-college,Never-married,Prof-specialty,Female,76.41445511,United-States,0
130.458498,Self-emp-not-inc,Assoc-acdm,Never-married,Sales,Female,76.5256917,United-States,0
130.7323546,Private,Assoc-voc,Married-spouse-absent,Handlers-cleaners,Male,76.63692829,United-States,0
131.0062112,Private,Bachelors,Widowed,Sales,Female,76.74816488,Cuba,0
131.2800678,Private,Some-college,Divorced,Transport-moving,Male,76.85940147,United-States,0
131.5539243,Local-gov,Masters,Never-married,Prof-specialty,Female,76.97063806,United-States,0
131.8277809,Private,Some-college,Divorced,Sales,Male,77.08187465,United-States,0
132.1016375,Private,Assoc-acdm,Divorced,Prof-specialty,Female,77.19311124,United-States,0
132.3754941,Federal-gov,HS-grad,Never-married,Exec-managerial,Female,77.30434783,United-States,0
132.6493506,Local-gov,Some-college,Never-married,Prof-specialty,Female,77.41558442,United-States,0
132.9232072,Private,Bachelors,Never-married,Exec-managerial,Male,77.52682101,United-States,0
133.1970638,Federal-gov,26th,Never-married,Tech-support,Male,77.63805759,United-States,0
133.4709204,Local-gov,Assoc-voc,Never-married,Tech-support,Male,77.74929418,United-States,0
133.744777,Private,Bachelors,Never-married,Exec-managerial,Male,77.86053077,United-States,0
134.0186335,Private,Bachelors,Divorced,Prof-specialty,Male,77.97176736,United-States,0
134.2924901,Private,Bachelors,Never-married,Prof-specialty,Female,78.08300395,United-States,0
134.5663467,Local-gov,Bachelors,Married-civ-spouse,Adm-clerical,Female,78.19424054,United-States,0
134.8402033,Local-gov,Assoc-acdm,Separated,Exec-managerial,Male,78.30547713,United-States,0
135.1140599,Private,Bachelors,Never-married,Adm-clerical,Male,78.41671372,United-States,0
135.3879164,Private,Some-college,Never-married,Other-service,Male,78.52795031,United-States,0
135.661773,Private,Some-college,Never-married,Craft-repair,Male,78.6391869,United-States,0
135.9356296,Private,HS-grad,Divorced,Craft-repair,Male,78.75042349,United-States,0
136.2094862,Federal-gov,Some-college,Never-married,Prof-specialty,Female,78.86166008,United-States,0
136.4833427,Self-emp-not-inc,Assoc-acdm,Never-married,Sales,Female,78.97289667,United-States,0
136.7571993,Private,Assoc-voc,Married-spouse-absent,Handlers-cleaners,Male,79.08413326,United-States,0
137.0310559,Private,Bachelors,Widowed,Sales,Female,79.19536985,Cuba,0
137.3049125,Private,Some-college,Divorced,Transport-moving,Male,79.30660644,United-States,0
137.5787691,Local-gov,Masters,Never-married,Prof-specialty,Female,79.41784303,United-States,0
137.8526256,Private,Some-college,Divorced,Sales,Male,79.52907962,United-States,0
138.1264822,Private,Assoc-acdm,Divorced,Prof-specialty,Female,79.64031621,United-States,0
138.4003388,Federal-gov,HS-grad,Never-married,Exec-managerial,Female,79.7515528,United-States,0
138.6741954,Local-gov,Some-college,Never-married,Prof-specialty,Female,79.86278938,United-States,0
138.9480519,Private,Bachelors,Never-married,Exec-managerial,Male,79.97402597,United-States,0
139.2219085,Federal-gov,27th,Never-married,Tech-support,Male,80.08526256,United-States,0
139.4957651,Local-gov,Assoc-voc,Never-married,Tech-support,Male,80.19649915,United-States,0
139.7696217,Private,Bachelors,Never-married,Exec-managerial,Male,80.30773574,United-States,0
140.0434783,Private,Bachelors,Divorced,Prof-specialty,Male,80.41897233,United-States,0
140.3173348,Private,Bachelors,Never-married,Prof-specialty,Female,80.53020892,United-States,0
140.5911914,Local-gov,Bachelors,Married-civ-spouse,Adm-clerical,Female,80.64144551,United-States,0
140.865048,Local-gov,Assoc-acdm,Separated,Exec-managerial,Male,80.7526821,United-States,0
141.1389046,Private,Bachelors,Never-married,Adm-clerical,Male,80.86391869,United-States,0
141.4127612,Private,Some-college,Never-married,Other-service,Male,80.97515528,United-States,0
141.6866177,Private,Some-college,Never-married,Craft-repair,Male,81.08639187,United-States,0
141.9604743,Private,HS-grad,Divorced,Craft-repair,Male,81.19762846,United-States,0
142.2343309,Federal-gov,Some-college,Never-married,Prof-specialty,Female,81.30886505,United-States,0
142.5081875,Self-emp-not-inc,Assoc-acdm,Never-married,Sales,Female,81.42010164,United-States,0
142.782044,Private,Assoc-voc,Married-spouse-absent,Handlers-cleaners,Male,81.53133823,United-States,0
143.0559006,Private,Bachelors,Widowed,Sales,Female,81.64257482,Cuba,0
143.3297572,Private,Some-college,Divorced,Transport-moving,Male,81.75381141,United-States,0
143.6036138,Local-gov,Masters,Never-married,Prof-specialty,Female,81.865048,United-States,0
143.8774704,Private,Some-college,Divorced,Sales,Male,81.97628458,United-States,0
144.1513269,Private,Assoc-acdm,Divorced,Prof-specialty,Female,82.08752117,United-States,0
144.4251835,Federal-gov,HS-grad,Never-married,Exec-managerial,Female,82.19875776,United-States,0
144.6990401,Local-gov,Some-college,Never-married,Prof-specialty,Female,82.30999435,United-States,0
144.9728967,Private,Bachelors,Never-married,Exec-managerial,Male,82.42123094,United-States,0
145.2467532,Federal-gov,28th,Never-married,Tech-support,Male,82.53246753,United-States,0
145.5206098,Local-gov,Assoc-voc,Never-married,Tech-support,Male,82.64370412,United-States,0
145.7944664,Private,Bachelors,Never-married,Exec-managerial,Male,82.75494071,United-States,0
146.068323,Private,Bachelors,Divorced,Prof-specialty,Male,82.8661773,United-States,0
146.3421796,Private,Bachelors,Never-married,Prof-specialty,Female,82.97741389,United-States,0
146.6160361,Local-gov,Bachelors,Married-civ-spouse,Adm-clerical,Female,83.08865048,United-States,0
146.8898927,Local-gov,Assoc-acdm,Separated,Exec-managerial,Male,83.19988707,United-States,0
147.1637493,Private,Bachelors,Never-married,Adm-clerical,Male,83.31112366,United-States,0
147.4376059,Private,Some-college,Never-married,Other-service,Male,83.42236025,United-States,0
147.7114625,Private,Some-college,Never-married,Craft-repair,Male,83.53359684,United-States,0
147.985319,Private,HS-grad,Divorced,Craft-repair,Male,83.64483343,United-States,0
148.2591756,Federal-gov,Some-college,Never-married,Prof-specialty,Female,83.75607002,United-States,0
148.5330322,Self-emp-not-inc,Assoc-acdm,Never-married,Sales,Female,83.86730661,United-States,0
148.8068888,Private,Assoc-voc,Married-spouse-absent,Handlers-cleaners,Male,83.9785432,United-States,0
149.0807453,Private,Bachelors,Widowed,Sales,Female,84.08977979,Cuba,0
149.3546019,Private,Some-college,Divorced,Transport-moving,Male,84.20101637,United-States,0
149.6284585,Local-gov,Masters,Never-married,Prof-specialty,Female,84.31225296,United-States,0
149.9023151,Private,Some-college,Divorced,Sales,Male,84.42348955,United-States,0
150.1761717,Private,Assoc-acdm,Divorced,Prof-specialty,Female,84.53472614,United-States,0
150.4500282,Federal-gov,HS-grad,Never-married,Exec-managerial,Female,84.64596273,United-States,0
150.7238848,Local-gov,Some-college,Never-married,Prof-specialty,Female,84.75719932,United-States,0
150.9977414,Private,Bachelors,Never-married,Exec-managerial,Male,84.86843591,United-States,0
151.271598,Federal-gov,29th,Never-married,Tech-support,Male,84.9796725,United-States,0
151.5454545,Local-gov,Assoc-voc,Never-married,Tech-support,Male,85.09090909,United-States,0
151.8193111,Private,Bachelors,Never-married,Exec-managerial,Male,85.20214568,United-States,0
152.0931677,Private,Bachelors,Divorced,Prof-specialty,Male,85.31338227,United-States,0
152.3670243,Private,Bachelors,Never-married,Prof-specialty,Female,85.42461886,United-States,0
152.6408809,Local-gov,Bachelors,Married-civ-spouse,Adm-clerical,Female,85.53585545,United-States,0
152.9147374,Local-gov,Assoc-acdm,Separated,Exec-managerial,Male,85.64709204,United-States,0
153.188594,Private,Bachelors,Never-married,Adm-clerical,Male,85.75832863,United-States,0
153.4624506,Private,Some-college,Never-married,Other-service,Male,85.86956522,United-States,0
153.7363072,Private,Some-college,Never-married,Craft-repair,Male,85.98080181,United-States,0
154.0101637,Private,HS-grad,Divorced,Craft-repair,Male,86.0920384,United-States,0
154.2840203,Federal-gov,Some-college,Never-married,Prof-specialty,Female,86.20327499,United-States,0
15578769,Self-emp-not-inc,Assoc-acdm,Never-married,Sales,Female,86.31451158,United-States,0
154.8317335,Private,Assoc-voc,Married-spouse-absent,Handlers-cleaners,Male,86.42574816,United-States,0
155.1055901,Private,Bachelors,Widowed,Sales,Female,86.53698475,Cuba,0
155.3794466,Private,Some-college,Divorced,Transport-moving,Male,86.64822134,United-States,0
155.6533032,Local-gov,Masters,Never-married,Prof-specialty,Female,86.75945793,United-States,0
155.9271598,Private,Some-college,Divorced,Sales,Male,86.87069452,United-States,0
156.2010164,Private,Assoc-acdm,Divorced,Prof-specialty,Female,86.98193111,United-States,0
156.474873,Federal-gov,HS-grad,Never-married,Exec-managerial,Female,87.0931677,United-States,0
156.7487295,Local-gov,Some-college,Never-married,Prof-specialty,Female,87.20440429,United-States,0
157.0225861,Private,Bachelors,Never-married,Exec-managerial,Male,87.31564088,United-States,0
157.2964427,Federal-gov,30th,Never-married,Tech-support,Male,87.42687747,United-States,0
157.5702993,Local-gov,Assoc-voc,Never-married,Tech-support,Male,87.53811406,United-States,0
43,Private,Bachelors,Never-married,Exec-managerial,Male,87.64935065,United-States,0
39,Private,Bachelors,Divorced,Prof-specialty,Male,87.76058724,United-States,0
44,Private,Bachelors,Never-married,Prof-specialty,Female,87.87182383,United-States,0
38,Local-gov,Bachelors,Married-civ-spouse,Adm-clerical,Female,87.98306042,United-States,0
48,Local-gov,Assoc-acdm,Separated,Exec-managerial,Male,88.09429701,United-States,0
59,Private,Bachelors,Never-married,Adm-clerical,Male,88.2055336,United-States,0
44,Private,Some-college,Never-married,Other-service,Male,88.31677019,United-States,0
59,Private,Some-college,Never-married,Craft-repair,Male,88.42800678,United-States,0
32,Private,HS-grad,Divorced,Craft-repair,Male,88.53924337,United-States,0
25,Federal-gov,Some-college,Never-married,Prof-specialty,Female,88.65047995,United-States,0
21,Self-emp-not-inc,Assoc-acdm,Never-married,Sales,Female,88.76171654,United-States,0
